Date,US 5Y CDS,US 5Y Yield,US RF,US Basis,US (Basis - RF),UK 5Y CDS,UK 5Y Yield,UK RF,UK Basis,UK (Basis - RF),Germany 5Y CDS,Germany 5Y Yield,Germany RF,Germany Basis,Germany (Basis - RF),Japan 5Y CDS,Japan 5Y Yield,Japan RF,Japan Basis,Japan (Basis - RF),China 5Y CDS,China 5Y Yield,China RF,China Basis,China (Basis - RF)
2014-06-30,0.001929,0.016298999999999998,0.00020299999999999997,0.014369999999999997,0.014166999999999997,0.002124,0.020311,0.00379,0.018187,0.014396999999999998,0.0021,0.0034100000000000003,-0.00031,0.0013100000000000004,0.0016200000000000003,0.0038,0.00164,0.00025,-0.00216,-0.00241,0.007866,0.03846,0.03398,0.030594000000000003,-0.003386
2014-03-31,0.002,0.017183999999999998,0.000304,0.015183999999999998,0.014879999999999997,0.002466,0.019705,0.00365,0.017239,0.013589,0.0023,0.00628,0.00047,0.00398,0.00351,0.0051,0.0019500000000000001,0.00026,-0.00315,-0.00341,0.00925,0.04137,0.03246,0.032119999999999996,-0.00034000000000000696
2013-09-30,0.003766,0.013815,5.1000000000000006e-05,0.010048999999999999,0.009997999999999998,0.0034289999999999998,0.015232,0.00329,0.011803000000000001,0.008513000000000001,0.0025,0.00791,-5e-05,0.00541,0.00546,0.0066,0.0023799999999999997,0.00028000000000000003,-0.00422,-0.0045,0.0091,0.038599999999999995,0.034319999999999996,0.029499999999999995,-0.004820000000000001
2013-06-28,0.003,0.013945,0.000304,0.010945,0.010641,0.005086,0.014247000000000001,0.00335,0.009161,0.005811,0.0033,0.00734,0.0,0.00404,0.00404,0.007932,0.00308,0.00097,-0.004852,-0.005822000000000001,0.012229,0.03308,0.03395,0.020850999999999998,-0.013099000000000003
2012-09-28,0.003554,0.00625,0.0009130000000000001,0.0026960000000000005,0.0017830000000000003,0.005484,0.00722,0.0028000000000000004,0.0017359999999999997,-0.0010640000000000007,0.005612,0.00509,-0.00042,-0.0005219999999999999,-0.00010199999999999988,0.0087,0.00192,0.00105,-0.00678,-0.00783,0.009040000000000001,0.03166,0.027160000000000004,0.02262,-0.004540000000000002
2011-09-30,0.005474000000000001,0.009518,0.00020299999999999997,0.004044,0.003841,0.009622,0.013635,0.00487,0.004012999999999999,-0.000857000000000001,0.011431,0.01165,0.00114,0.00021900000000000044,-0.0009209999999999995,0.014916999999999998,0.00368,0.0010199999999999999,-0.011236999999999997,-0.012256999999999997,0.020227000000000002,0.03727,0.03553,0.017042999999999996,-0.018487000000000003
2011-06-30,0.005309,0.017608,0.00010200000000000001,0.012298999999999997,0.012196999999999998,0.006261999999999999,0.020611,0.00505,0.014349,0.009299000000000002,0.0042,0.022770000000000002,0.00977,0.018570000000000003,0.008800000000000004,0.009179000000000001,0.00425,0.00095,-0.004929000000000001,-0.005879000000000001,0.00852,0.03452,0.03427,0.026000000000000002,-0.00827
2011-03-31,0.00445,0.022766,0.0009130000000000001,0.018316000000000002,0.017403000000000002,0.005625,0.024375,0.0063,0.018750000000000003,0.012450000000000003,0.0046,0.026709999999999998,0.00749,0.022109999999999998,0.014619999999999998,0.010126999999999999,0.005,0.00124,-0.005126999999999999,-0.0063669999999999985,0.0071920000000000005,0.03499,0.02859,0.027798,-0.000792000000000001
2010-09-30,0.005057,0.012629,0.001532,0.007572,0.00604,0.006631000000000001,0.01609,0.005679999999999999,0.009458999999999999,0.0037789999999999994,0.004,0.014830000000000001,0.00392,0.010830000000000001,0.006910000000000001,0.006231,0.00268,0.0012,-0.0035510000000000003,-0.004751,0.0069,0.027120000000000002,0.01897,0.020220000000000002,0.0012500000000000011
2010-06-30,0.004043,0.017733000000000002,0.001704,0.013690000000000003,0.011986000000000002,0.0078,0.02067,0.005430000000000001,0.012870000000000001,0.00744,0.0046700000000000005,0.01458,0.00179,0.009909999999999999,0.008119999999999999,0.009677,0.0035399999999999997,0.0013,-0.006137,-0.007437,0.009317,0.025939999999999998,0.01855,0.016623,-0.0019270000000000016
2010-03-31,0.004376,0.025435,0.0015010000000000002,0.021059,0.019558000000000002,0.007843000000000001,0.027127,0.00571,0.019283999999999996,0.013573999999999996,0.0032920000000000002,0.02136,0.0028399999999999996,0.018068,0.015228000000000002,0.006862,0.00559,0.00135,-0.0012719999999999997,-0.0026219999999999998,0.0066,0.02835,0.01485,0.02175,0.006899999999999998
2009-09-30,0.0023,0.023117000000000002,0.001075,0.020817000000000002,0.019742000000000003,0.004531,0.026345999999999998,0.00414,0.021814999999999998,0.017674999999999996,0.002186,0.024009999999999997,0.00328,0.021823999999999996,0.018543999999999998,0.00477,0.00601,0.00157,0.0012399999999999998,-0.0003300000000000002,0.007167,0.02912,0.015449999999999998,0.021953,0.006503000000000002
2009-06-30,0.003803,0.025546000000000003,0.0017749999999999999,0.021743000000000002,0.019968000000000003,0.007381,0.028834,0.00549,0.021453,0.015962999999999998,0.003251,0.024929999999999997,0.00588,0.021678999999999997,0.015798999999999997,0.004947999999999999,0.0072499999999999995,0.00164,0.0023020000000000002,0.0006620000000000003,0.007906,0.02434,0.00959,0.016434,0.006844000000000001
2009-03-31,0.006498,0.016551,0.002009,0.010053,0.008043999999999999,0.012712000000000001,0.023561000000000002,0.00672,0.010849000000000001,0.004129000000000001,0.0061,0.022330000000000003,0.00498,0.01623,0.011250000000000001,0.009587,0.0079,0.00251,-0.0016869999999999993,-0.004196999999999999,0.016133,0.023540000000000002,0.01057,0.007407,-0.003162999999999999
